uWwMeasureID,sampleID,labID,assayMethodID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,index,value,qualityFlag,CF,ESV,notes,Unnamed: 19,Unnamed: 20,Unnamed: 21
1454_Sample 9C_June2_covN1_2_2021-06-02,Sample 9C_June2,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-02,2021-06-03,solid,covN1,,gcMl,,2.0,1.078260474,,,,,,,
1455_Sample 9C_June2_covN2_1_2021-06-02,Sample 9C_June2,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-02,2021-06-03,solid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1456_Sample 9C_June2_covN2_2_2021-06-02,Sample 9C_June2,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-02,2021-06-03,solid,covN2,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
1457_Sample 9C_June2_nPMMoV_1_2021-06-02,Sample 9C_June2,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-02,2021-06-03,solid,nPMMoV,,gcMl,,1.0,14510.44,,,,,,,
1458_Sample 9C_June2_nPMMoV_2_2021-06-02,Sample 9C_June2,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-02,2021-06-03,solid,nPMMoV,,gcMl,,2.0,16198.91693,,,,,,,
1459_Sample 10C_June2_covN1_1_2021-06-02,Sample 10C_June2,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-02,2021-06-03,solid,covN1,,gcMl,,1.0,3.761310573,,,,,,,
1460_Sample 10C_June2_covN1_2_2021-06-02,Sample 10C_June2,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-02,2021-06-03,solid,covN1,,gcMl,,2.0,3.980333172,,,,,,,
1461_Sample 10C_June2_covN2_1_2021-06-02,Sample 10C_June2,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-02,2021-06-03,solid,covN2,,gcMl,,1.0,0.869579141,,,,,,,
1462_Sample 10C_June2_covN2_2_2021-06-02,Sample 10C_June2,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-02,2021-06-03,solid,covN2,,gcMl,,2.0,1.569651824,,,,,,,
1463_Sample 10C_June2_nPMMoV_1_2021-06-02,Sample 10C_June2,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-02,2021-06-03,solid,nPMMoV,,gcMl,,1.0,12782.61,,,,,,,
1464_Sample 10C_June2_nPMMoV_2_2021-06-02,Sample 10C_June2,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-02,2021-06-03,solid,nPMMoV,,gcMl,,2.0,12287.13471,,,,,,,
1465_Sample 9C_June4_covN1_1_2021-06-09,Sample 9C_June4,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,covN1,,gcMl,,1.0,1.00715259,,,,,,,
1466_Sample 9C_June4_covN1_2_2021-06-09,Sample 9C_June4,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,covN1,,gcMl,,2.0,0.381159235,,,,,,,
1467_Sample 9C_June4_covN2_1_2021-06-09,Sample 9C_June4,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1468_Sample 9C_June4_covN2_2_2021-06-09,Sample 9C_June4,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,covN2,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
1469_Sample 9C_June4_nPMMoV_1_2021-06-09,Sample 9C_June4,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,nPMMoV,,gcMl,,1.0,10079.7,,,,,,,
1470_Sample 9C_June4_nPMMoV_2_2021-06-09,Sample 9C_June4,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,nPMMoV,,gcMl,,2.0,9942.885434,,,,,,,
1471_Sample 10C_June4_covN1_1_2021-06-08,Sample 10C_June4,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,1.0,0.431499803,,,,,,,
1472_Sample 10C_June4_covN1_2_2021-06-08,Sample 10C_June4,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,2.0,1.059995588,,,,,,,
1473_Sample 10C_June4_covN2_1_2021-06-08,Sample 10C_June4,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1474_Sample 10C_June4_covN2_2_2021-06-08,Sample 10C_June4,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
1475_Sample 10C_June4_nPMMoV_1_2021-06-08,Sample 10C_June4,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,1.0,14672.6,,,,,,,
1476_Sample 10C_June4_nPMMoV_2_2021-06-08,Sample 10C_June4,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,2.0,15296.18067,,,,,,,
1483_Sample 12C_June6_covN1_1_2021-06-08,Sample 12C_June6,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1484_Sample 12C_June6_covN1_2_2021-06-08,Sample 12C_June6,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,2.0,0.567747432,,,,,,,
1485_Sample 12C_June6_covN2_1_2021-06-08,Sample 12C_June6,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1486_Sample 12C_June6_covN2_2_2021-06-08,Sample 12C_June6,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,2.0,0.543298446,,,,,,,
1487_Sample 12C_June6_nPMMoV_1_2021-06-08,Sample 12C_June6,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,1.0,2514.85,,,,,,,
1488_Sample 12C_June6_nPMMoV_2_2021-06-08,Sample 12C_June6,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,2.0,2516.656995,,,,,,,
1489_Sample 12C_Dup_June6_covN1_1_2021-06-08,Sample 12C_Dup_June6,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,1.0,0.588696202,,,,,,,
1490_Sample 12C_Dup_June6_covN1_2_2021-06-08,Sample 12C_Dup_June6,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,2.0,1.972800114,,,,,,,
1491_Sample 12C_Dup_June6_covN2_1_2021-06-08,Sample 12C_Dup_June6,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,1.0,0.0,,,,,,,
1492_Sample 12C_Dup_June6_covN2_2_2021-06-08,Sample 12C_Dup_June6,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,2.0,0.583536478,,,,,,,
1493_Sample 12C_Dup_June6_nPMMoV_1_2021-06-08,Sample 12C_Dup_June6,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,1.0,7049.69,,,,,,,
1494_Sample 12C_Dup_June6_nPMMoV_2_2021-06-08,Sample 12C_Dup_June6,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,2.0,6664.097718,,,,,,,
1495_Sample 9B_June7_covN1_1_2021-06-09,Sample 9B_June7,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,covN1,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1496_Sample 9B_June7_covN1_2_2021-06-09,Sample 9B_June7,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,covN1,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
1497_Sample 9B_June7_covN2_1_2021-06-09,Sample 9B_June7,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1498_Sample 9B_June7_covN2_2_2021-06-09,Sample 9B_June7,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,covN2,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
1499_Sample 9B_June7_nPMMoV_1_2021-06-09,Sample 9B_June7,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,nPMMoV,,gcMl,,1.0,11539.57,,,,,,,
1500_Sample 9B_June7_nPMMoV_2_2021-06-09,Sample 9B_June7,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-09,2021-06-10,solid,nPMMoV,,gcMl,,2.0,13124.19397,,,,,,,
1501_Sample 10B_June6_covN1_1_2021-06-08,Sample 10B_June6,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,1.0,4.723174899,,,,,,,
1502_Sample 10B_June6_covN1_2_2021-06-08,Sample 10B_June6,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,2.0,2.215099359,,,,,,,
1503_Sample 10B_June6_covN2_1_2021-06-08,Sample 10B_June6,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,1.0,1.511265641,,,,,,,
1504_Sample 10B_June6_covN2_2_2021-06-08,Sample 10B_June6,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,2.0,2.065629052,,,,,,,
1505_Sample 10B_June6_nPMMoV_1_2021-06-08,Sample 10B_June6,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,1.0,5518.18,,,,,,,
1506_Sample 10B_June6_nPMMoV_2_2021-06-08,Sample 10B_June6,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,2.0,5892.036112,,,,,,,
1513_Sample 1C_June8_covN1_1_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,1.0,0.066868496,,,,,,,
1514_Sample 1C_June8_covN1_2_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
1515_Sample 1C_June8_covN2_1_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1516_Sample 1C_June8_covN2_2_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
1517_Sample 1C_June8_nPMMoV_1_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,1.0,13581.84,,,,,,,
1518_Sample 1C_June8_nPMMoV_2_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,2.0,15779.43071,,,,,,,
1519_Sample 2C_June8_covN1_1_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,1.0,0.296597389,,,,,,,
1520_Sample 2C_June8_covN1_2_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,2.0,0.566079392,,,,,,,
1521_Sample 2C_June8_covN2_1_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,1.0,0.538195715,,,,,,,
1522_Sample 2C_June8_covN2_2_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,2.0,0.398047545,,,,,,,
1523_Sample 2C_June8_nPMMoV_1_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,1.0,3510.34,,,,,,,
1524_Sample 2C_June8_nPMMoV_2_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,2.0,5031.32041,,,,,,,
1525_Sample 4C_June9_covN1_1_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,1.0,0.371944898,,,,,,,
1526_Sample 4C_June9_covN1_2_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,2.0,0.544249665,,,,,,,
1527_Sample 4C_June9_covN2_1_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,1.0,0.263602266,,,,,,,
1528_Sample 4C_June9_covN2_2_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,2.0,0.834834573,,,,,,,
1529_Sample 4C_June9_nPMMoV_1_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,1.0,10728.35,,,,,,,
1530_Sample 4C_June9_nPMMoV_2_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,2.0,12547.50055,,,,,,,
1531_Sample 5C_June9_covN1_1_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,1.0,0.749992058,,,,,,,
1532_Sample 5C_June9_covN1_2_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,2.0,0.496630717,,,,,,,
1533_Sample 5C_June9_covN2_1_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,1.0,0.218262072,,,,,,,
1534_Sample 5C_June9_covN2_2_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,2.0,0.247562737,,,,,,,
1535_Sample 5C_June9_nPMMoV_1_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,1.0,16837.14,,,,,,,
1536_Sample 5C_June9_nPMMoV_2_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,2.0,18640.82218,,,,,,,
1537_Sample 6C_June9_covN1_1_2021-06-08,Sample 6C_June9,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1538_Sample 6C_June9_covN1_2_2021-06-08,Sample 6C_June9,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,2.0,0.472993449,,,,,,,
1539_Sample 6C_June9_covN2_1_2021-06-08,Sample 6C_June9,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1540_Sample 6C_June9_covN2_2_2021-06-08,Sample 6C_June9,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,2.0,0.099128204,,,,,,,
1541_Sample 6C_June9_nPMMoV_1_2021-06-08,Sample 6C_June9,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,1.0,7952.32,,,,,,,
1542_Sample 6C_June9_nPMMoV_2_2021-06-08,Sample 6C_June9,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,2.0,7115.790042,,,,,,,
1543_Sample 7C_June9_covN1_1_2021-06-08,Sample 7C_June9,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,1.0,0.327107748,,,,,,,
1544_Sample 7C_June9_covN1_2_2021-06-08,Sample 7C_June9,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,2.0,0.109983124,,,,,,,
1545_Sample 7C_June9_covN2_1_2021-06-08,Sample 7C_June9,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,1.0,0.242820258,,,,,,,
1546_Sample 7C_June9_covN2_2_2021-06-08,Sample 7C_June9,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
1547_Sample 7C_June9_nPMMoV_1_2021-06-08,Sample 7C_June9,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,1.0,12573.21,,,,,,,
1548_Sample 7C_June9_nPMMoV_2_2021-06-08,Sample 7C_June9,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,2.0,12259.0934,,,,,,,
1549_Sample 8C_June9_covN1_1_2021-06-08,Sample 8C_June9,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,1.0,7.454649457,,,,,,,
1550_Sample 8C_June9_covN1_2_2021-06-08,Sample 8C_June9,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN1,,gcMl,,2.0,7.076303442,,,,,,,
1551_Sample 8C_June9_covN2_1_2021-06-08,Sample 8C_June9,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,1.0,0.125777851,,,,,,,
1552_Sample 8C_June9_covN2_2_2021-06-08,Sample 8C_June9,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,covN2,,gcMl,,2.0,0.153000512,,,,,,,
1553_Sample 8C_June9_nPMMoV_1_2021-06-08,Sample 8C_June9,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,1.0,15616.4,,,,,,,
1554_Sample 8C_June9_nPMMoV_2_2021-06-08,Sample 8C_June9,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,liquid,nPMMoV,,gcMl,,2.0,17633.86324,,,,,,,
1555_Sample 1C_June8_covN1_1_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1556_Sample 1C_June8_covN1_2_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,2.0,0.41100979,,,,,,,
1557_Sample 1C_June8_covN2_1_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
1558_Sample 1C_June8_covN2_2_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
1559_Sample 1C_June8_nPMMoV_1_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,1.0,19278.57,,,,,,,
1560_Sample 1C_June8_nPMMoV_2_2021-06-08,Sample 1C_June8,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,2.0,20993.13574,,,,,,,
1561_Sample 2C_June8_covN1_1_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,1.0,1.102727807,,,,,,,
1562_Sample 2C_June8_covN1_2_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,2.0,1.489323616,,,,,,,
1563_Sample 2C_June8_covN2_1_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,1.0,0.949052168,,,,,,,
1564_Sample 2C_June8_covN2_2_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,2.0,0.57978297,,,,,,,
1565_Sample 2C_June8_nPMMoV_1_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,1.0,4131.25,,,,,,,
1566_Sample 2C_June8_nPMMoV_2_2021-06-08,Sample 2C_June8,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,2.0,4244.769704,,,,,,,
1567_Sample 4C_June9_covN1_1_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,1.0,1.214668447,,,,,,,
1568_Sample 4C_June9_covN1_2_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,2.0,6.1827585,,,,,,,
1569_Sample 4C_June9_covN2_1_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,1.0,2.340921616,,,,,,,
1570_Sample 4C_June9_covN2_2_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,2.0,3.6204706,,,,,,,
1571_Sample 4C_June9_nPMMoV_1_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,1.0,7551.4,,,,,,,
1572_Sample 4C_June9_nPMMoV_2_2021-06-08,Sample 4C_June9,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,2.0,7569.017986,,,,,,,
1573_Sample 5C_June9_covN1_1_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,1.0,1.062227646,,,,,,,
1574_Sample 5C_June9_covN1_2_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN1,,gcMl,,2.0,0.687640367,,,,,,,
1575_Sample 5C_June9_covN2_1_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,1.0,1.584249159,,,,,,,
1576_Sample 5C_June9_covN2_2_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,covN2,,gcMl,,2.0,1.024740714,,,,,,,
1577_Sample 5C_June9_nPMMoV_1_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,1.0,14050.25,,,,,,,
1578_Sample 5C_June9_nPMMoV_2_2021-06-08,Sample 5C_June9,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R1,2021-06-08,2021-06-09,solid,nPMMoV,,gcMl,,2.0,14920.96519,,,,,,,
